
d:[33,33,902,1420,2,679,679,37,64,66,85,false,false,false,false,LEFT,LEFT,LEFT,DOWN] S:[,33,DOWN] ->:[,33,0,0,false,false,101]
d:[34,34,914,1420,2,754,754,61,61,101,128,false,false,false,false,LEFT,LEFT,LEFT,UP] S:[,34,DOWN] ->:[,34,0,0,false,false,115]
d:[35,35,926,1430,2,809,809,37,101,115,128,false,false,false,false,LEFT,LEFT,LEFT,RIGHT] S:[,35,DOWN] ->:[,35,0,0,false,false,101]
d:[36,36,938,1430,2,927,927,85,101,115,128,false,false,false,false,LEFT,LEFT,UP,RIGHT] S:[,36,UP] ->:[,36,0,0,false,false,122]
d:[37,37,950,1430,2,1046,1046,101,115,120,128,false,false,false,false,LEFT,RIGHT,LEFT,DOWN] S:[,37,UP] ->:[,37,0,0,false,false,189]
d:[38,38,962,1430,2,1142,1142,101,115,120,152,false,false,false,false,LEFT,RIGHT,LEFT,DOWN] S:[,38,DOWN] ->:[,38,-1,1,false,false,79]
d:[39,39,974,1430,2,1288,1288,101,115,122,152,false,false,false,false,LEFT,RIGHT,LEFT,RIGHT] S:[,39,RIGHT] ->:[,39,-1,1,true,false,92]
d:[40,40,986,1430,2,1276,1276,98,114,173,189,false,false,false,false,DOWN,LEFT,RIGHT,RIGHT] S:[,40,LEFT] ->:[,40,-1,1,false,false,114]
d:[41,41,1133,1670,1,233,233,59,66,79,91,false,false,false,true,LEFT,NEUTRAL,LEFT,LEFT] S:[,41,UP] ->:[,41,0,0,false,false,66]
d:[42,42,1151,1670,1,114,114,71,91,92,110,false,false,true,false,LEFT,LEFT,LEFT,UP] S:[,42,RIGHT] ->:[,42,0,0,false,false,42]
d:[43,43,1175,1670,1,60,60,79,92,107,114,false,true,false,false,LEFT,LEFT,DOWN,UP] S:[,43,DOWN] ->:[,43,-1,0,true,false,103]
d:[44,44,1199,1690,1,215,215,66,76,99,162,false,true,false,false,RIGHT,LEFT,DOWN,DOWN] S:[,44,DOWN] ->:[,44,-2,0,false,false,182]
d:[45,45,1211,1720,1,203,203,42,121,138,206,false,true,false,false,DOWN,DOWN,DOWN,LEFT] S:[,45,RIGHT] ->:[,45,-2,0,false,false,182]
d:[46,46,1223,1750,1,191,191,50,103,138,182,false,true,false,false,DOWN,DOWN,DOWN,DOWN] S:[,46,DOWN] ->:[,46,0,0,false,false,182]
d:[177,177,40,50,3,296,296,79,2147483647,2147483647,2147483647,false,false,false,false,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL] S:[,177,RIGHT] ->:[,177,-2,0,false,false,116]
d:[178,178,58,100,3,180,180,49,2147483647,2147483647,2147483647,false,false,false,false,LEFT,NEUTRAL,NEUTRAL,NEUTRAL] S:[,178,DOWN] ->:[,178,-2,0,false,false,151]
d:[179,179,82,160,3,30,30,73,93,101,2147483647,false,false,false,false,LEFT,LEFT,RIGHT,NEUTRAL] S:[,179,LEFT] ->:[,179,-2,0,false,false,151]
d:[180,180,106,220,3,54,54,79,83,88,116,false,false,false,false,RIGHT,RIGHT,UP,DOWN] S:[,180,RIGHT] ->:[,180,-2,0,true,false,50]
d:[181,181,118,250,3,130,130,55,59,75,151,false,false,false,false,RIGHT,RIGHT,UP,DOWN] S:[,181,RIGHT] ->:[,181,-2,0,true,false,50]
d:[182,182,130,280,3,222,222,55,69,107,151,false,false,false,false,RIGHT,UP,DOWN,DOWN] S:[,182,RIGHT] ->:[,182,-2,0,true,false,14]
d:[184,184,243,590,3,303,303,46,50,70,126,true,true,true,true,RIGHT,UP,UP,RIGHT] S:[,184,DOWN] ->:[,184,-9,0,false,false,119]
d:[185,185,267,640,3,215,215,14,34,38,134,true,true,true,true,LEFT,UP,RIGHT,RIGHT] S:[,185,RIGHT] ->:[,185,-8,0,false,false,84]
d:[186,186,291,1240,3,239,239,50,126,2147483647,2147483647,true,true,false,false,RIGHT,RIGHT,NEUTRAL,NEUTRAL] S:[,186,UP] ->:[,186,0,0,false,false,20]
d:[186,186,315,1240,3,72,72,50,119,138,2147483647,true,false,true,false,RIGHT,LEFT,RIGHT,NEUTRAL] S:[,186,LEFT] ->:[,186,0,0,false,false,109]
d:[187,187,339,1240,3,137,137,14,84,84,114,true,false,false,true,RIGHT,LEFT,LEFT,RIGHT] S:[,187,DOWN] ->:[,187,0,1,false,true,0]
d:[188,188,361,1240,3,394,394,20,80,93,104,false,false,false,false,RIGHT,UP,LEFT,RIGHT] S:[,188,DOWN] ->:[,188,0,1,false,true,0]
d:[189,189,373,1240,3,382,382,68,83,88,109,false,false,false,false,RIGHT,UP,RIGHT,DOWN] S:[,189,DOWN] ->:[,189,0,1,false,false,105]
d:[190,190,453,1290,2,608,608,39,2147483647,2147483647,2147483647,false,false,false,false,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL] S:[,190,UP] ->:[,190,0,0,false,false,93]
d:[191,191,471,1290,2,551,551,3,2147483647,2147483647,2147483647,false,false,false,false,RIGHT,NEUTRAL,NEUTRAL,NEUTRAL] S:[,191,DOWN] ->:[,191,0,0,false,false,131]
d:[192,192,495,1290,2,395,395,59,79,105,2147483647,false,false,false,false,RIGHT,RIGHT,LEFT,NEUTRAL] S:[,192,DOWN] ->:[,192,0,0,false,false,141]
d:[193,193,519,1290,2,220,220,41,83,86,93,false,false,false,false,UP,LEFT,LEFT,DOWN] S:[,193,DOWN] ->:[,193,0,0,false,false,45]
d:[194,194,531,1290,2,208,208,41,59,86,131,false,false,false,false,UP,LEFT,LEFT,DOWN] S:[,194,RIGHT] ->:[,194,0,0,false,false,45]
d:[195,195,543,1290,2,196,196,41,83,111,141,false,false,false,false,UP,LEFT,DOWN,DOWN] S:[,195,RIGHT] ->:[,195,0,1,false,true,0]
d:[196,196,595,1290,2,42,42,41,45,163,169,false,false,false,false,LEFT,RIGHT,LEFT,RIGHT] S:[,196,UP] ->:[,196,0,1,false,true,0]
d:[197,197,607,1290,2,54,54,45,103,151,187,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,197,UP] ->:[,197,0,1,false,true,0]
d:[198,198,671,1290,1,582,582,91,2147483647,2147483647,2147483647,false,false,false,false,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL] S:[,198,LEFT] ->:[,198,0,0,false,false,66]
d:[199,199,689,1290,1,709,709,29,2147483647,2147483647,2147483647,false,false,false,false,LEFT,NEUTRAL,NEUTRAL,NEUTRAL] S:[,199,RIGHT] ->:[,199,0,0,false,false,101]
d:[200,200,713,1290,1,733,733,47,101,121,2147483647,false,false,false,false,RIGHT,LEFT,LEFT,NEUTRAL] S:[,200,LEFT] ->:[,200,0,0,false,false,121]
d:[201,201,737,1290,1,567,567,66,81,86,89,false,false,false,false,DOWN,RIGHT,DOWN,LEFT] S:[,201,RIGHT] ->:[,201,0,0,false,false,125]
d:[202,202,749,1290,1,438,438,79,86,87,101,false,false,false,false,RIGHT,DOWN,LEFT,DOWN] S:[,202,DOWN] ->:[,202,0,0,false,false,54]
d:[203,203,761,1290,1,391,391,55,100,121,125,false,false,false,false,UP,LEFT,DOWN,DOWN] S:[,203,DOWN] ->:[,203,0,0,false,false,89]
d:[204,204,773,1290,1,310,310,31,76,125,145,false,false,false,false,UP,LEFT,RIGHT,DOWN] S:[,204,DOWN] ->:[,204,0,0,false,false,89]
d:[205,205,785,1290,1,143,143,9,54,125,198,false,false,false,false,LEFT,UP,RIGHT,LEFT] S:[,205,DOWN] ->:[,205,0,0,false,false,116]
d:[206,206,797,1290,1,59,59,89,89,149,198,false,false,false,false,LEFT,UP,RIGHT,DOWN] S:[,206,LEFT] ->:[,206,0,0,false,false,92]
d:[207,207,809,1290,1,71,71,89,89,139,188,false,false,false,false,LEFT,RIGHT,RIGHT,DOWN] S:[,207,LEFT] ->:[,207,0,0,false,false,86]
d:[208,208,821,1290,1,108,108,79,115,116,164,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,208,LEFT] ->:[,208,0,0,false,false,169]
d:[209,209,833,1290,1,240,240,55,91,92,140,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,209,RIGHT] ->:[,209,0,0,false,false,169]
d:[210,210,845,1290,1,228,228,31,85,86,169,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,210,RIGHT] ->:[,210,0,0,false,false,169]
d:[177,177,60,100,3,178,178,75,81,2147483647,2147483647,false,false,false,false,LEFT,NEUTRAL,NEUTRAL,NEUTRAL] S:[,177,RIGHT] ->:[,177,-2,0,false,false,72]
d:[178,178,78,150,3,26,26,69,73,2147483647,2147483647,false,false,false,false,LEFT,LEFT,NEUTRAL,NEUTRAL] S:[,178,RIGHT] ->:[,178,-2,0,false,false,151]
d:[179,179,102,210,3,50,50,87,91,93,124,false,false,false,false,RIGHT,RIGHT,LEFT,DOWN] S:[,179,DOWN] ->:[,179,-2,0,true,false,50]
d:[180,180,114,240,3,106,106,63,67,72,159,false,false,false,false,RIGHT,RIGHT,UP,DOWN] S:[,180,DOWN] ->:[,180,-2,0,true,false,70]
d:[181,181,130,280,3,222,222,55,69,107,151,false,false,false,false,RIGHT,UP,DOWN,DOWN] S:[,181,RIGHT] ->:[,181,-2,0,true,false,38]
d:[183,183,243,590,3,303,303,46,50,70,126,true,true,true,true,RIGHT,UP,UP,RIGHT] S:[,183,RIGHT] ->:[,183,-9,0,true,false,138]
d:[184,184,267,640,3,215,215,14,34,38,134,true,true,true,true,LEFT,UP,RIGHT,RIGHT] S:[,184,RIGHT] ->:[,184,-8,0,false,false,84]
d:[185,185,291,1240,3,239,239,50,126,2147483647,2147483647,true,true,false,false,RIGHT,RIGHT,NEUTRAL,NEUTRAL] S:[,185,DOWN] ->:[,185,0,0,false,false,104]
d:[185,185,315,1240,3,72,72,50,119,138,2147483647,true,false,true,false,RIGHT,LEFT,RIGHT,NEUTRAL] S:[,185,UP] ->:[,185,0,0,false,false,88]
d:[186,186,339,1240,3,137,137,14,84,84,114,true,false,false,true,RIGHT,LEFT,LEFT,RIGHT] S:[,186,DOWN] ->:[,186,0,1,false,false,93]
d:[187,187,361,1240,3,394,394,20,80,93,104,false,false,false,false,RIGHT,UP,LEFT,RIGHT] S:[,187,DOWN] ->:[,187,0,1,false,false,67]
d:[188,188,373,1240,3,382,382,68,83,88,109,false,false,false,false,RIGHT,UP,RIGHT,DOWN] S:[,188,DOWN] ->:[,188,0,1,false,false,93]
d:[189,189,473,1290,2,543,543,19,93,2147483647,2147483647,false,false,false,false,NEUTRAL,RIGHT,NEUTRAL,NEUTRAL] S:[,189,UP] ->:[,189,0,0,false,false,139]
d:[190,190,491,1290,2,391,391,17,67,2147483647,2147483647,false,false,false,false,RIGHT,RIGHT,NEUTRAL,NEUTRAL] S:[,190,LEFT] ->:[,190,0,0,false,false,141]
d:[191,191,515,1290,2,224,224,41,86,91,93,false,false,false,false,RIGHT,LEFT,LEFT,DOWN] S:[,191,DOWN] ->:[,191,0,0,false,false,205]
d:[192,192,527,1290,2,212,212,41,67,86,139,false,false,false,false,UP,LEFT,LEFT,DOWN] S:[,192,RIGHT] ->:[,192,0,0,false,false,194]
d:[193,193,543,1290,2,196,196,41,83,111,141,false,false,false,false,UP,LEFT,DOWN,DOWN] S:[,193,RIGHT] ->:[,193,0,0,false,false,194]
d:[194,194,555,1290,2,184,184,41,59,97,205,false,false,false,false,LEFT,LEFT,DOWN,DOWN] S:[,194,DOWN] ->:[,194,0,0,false,false,171]
d:[195,195,567,1290,2,117,117,41,45,145,194,false,false,false,false,LEFT,UP,DOWN,DOWN] S:[,195,RIGHT] ->:[,195,0,0,false,false,195]
d:[196,196,579,1290,2,26,26,41,45,169,194,false,false,false,false,LEFT,UP,DOWN,LEFT] S:[,196,LEFT] ->:[,196,0,0,false,false,208]
d:[197,197,591,1290,2,38,38,41,45,169,171,false,false,false,false,LEFT,RIGHT,RIGHT,LEFT] S:[,197,UP] ->:[,197,0,0,false,false,194]
d:[198,198,603,1290,2,50,50,41,45,159,195,false,false,false,false,LEFT,RIGHT,RIGHT,LEFT] S:[,198,UP] ->:[,198,0,1,false,false,101]
d:[199,199,615,1290,2,106,106,35,87,159,208,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,199,DOWN] ->:[,199,0,1,false,false,49]
d:[200,200,627,1290,2,208,208,11,86,135,194,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,200,DOWN] ->:[,200,0,1,false,false,84]
d:[201,201,691,1290,1,711,711,71,101,2147483647,2147483647,false,false,false,false,NEUTRAL,LEFT,NEUTRAL,NEUTRAL] S:[,201,RIGHT] ->:[,201,0,0,false,false,125]
d:[202,202,709,1290,1,729,729,49,101,2147483647,2147483647,false,false,false,false,LEFT,LEFT,NEUTRAL,NEUTRAL] S:[,202,RIGHT] ->:[,202,0,0,false,false,125]
d:[203,203,733,1290,1,583,583,66,81,84,89,false,false,false,false,DOWN,RIGHT,LEFT,LEFT] S:[,203,UP] ->:[,203,0,0,false,false,15]
d:[204,204,757,1290,1,387,387,63,86,102,125,false,false,false,false,UP,DOWN,LEFT,DOWN] S:[,204,DOWN] ->:[,204,0,0,false,false,140]
d:[205,205,769,1290,1,334,334,39,84,121,125,false,false,false,false,UP,LEFT,DOWN,RIGHT] S:[,205,LEFT] ->:[,205,0,0,false,false,86]
d:[206,206,781,1290,1,262,262,15,60,125,145,false,false,false,false,UP,UP,RIGHT,DOWN] S:[,206,RIGHT] ->:[,206,0,0,false,false,31]
d:[207,207,833,1290,1,240,240,55,91,92,140,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,207,RIGHT] ->:[,207,0,0,false,false,31]
d:[208,208,845,1290,1,228,228,31,85,86,169,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,208,RIGHT] ->:[,208,0,0,false,false,31]
d:[177,177,80,150,3,28,28,73,93,101,2147483647,false,false,false,false,LEFT,LEFT,NEUTRAL,NEUTRAL] S:[,177,LEFT] ->:[,177,-2,0,false,false,101]
d:[178,178,98,200,3,46,46,75,93,132,2147483647,false,false,false,false,RIGHT,LEFT,DOWN,NEUTRAL] S:[,178,RIGHT] ->:[,178,-2,0,false,false,174]
d:[179,179,122,260,3,214,214,51,69,71,167,false,false,false,false,RIGHT,UP,RIGHT,DOWN] S:[,179,DOWN] ->:[,179,-3,0,true,false,147]
d:[180,180,146,320,3,238,238,101,106,121,174,false,false,false,false,DOWN,UP,DOWN,DOWN] S:[,180,RIGHT] ->:[,180,-3,0,true,false,139]
d:[181,181,158,350,3,120,120,106,121,149,174,false,false,false,false,RIGHT,DOWN,DOWN,DOWN] S:[,181,DOWN] ->:[,181,-2,0,true,false,46]
d:[182,182,163,400,3,90,90,62,82,103,147,true,true,true,true,UP,UP,LEFT,UP] S:[,182,UP] ->:[,182,-2,0,true,false,34]
d:[183,183,187,460,3,89,89,54,74,95,139,true,true,true,true,UP,UP,DOWN,UP] S:[,183,LEFT] ->:[,183,-5,0,true,false,32]
d:[184,184,235,570,3,376,376,46,58,58,122,true,true,true,true,UP,RIGHT,UP,RIGHT] S:[,184,DOWN] ->:[,184,-6,0,true,false,113]
d:[185,185,259,630,3,207,207,26,34,46,134,true,true,true,true,LEFT,RIGHT,UP,RIGHT] S:[,185,DOWN] ->:[,185,-5,0,false,false,85]
d:[186,186,327,1240,3,60,60,32,72,95,132,true,false,false,true,RIGHT,NEUTRAL,LEFT,RIGHT] S:[,186,UP] ->:[,186,0,0,false,false,60]
d:[187,187,345,1240,3,268,268,13,80,80,113,true,false,false,true,RIGHT,LEFT,LEFT,RIGHT] S:[,187,DOWN] ->:[,187,0,0,false,false,52]
d:[188,188,369,1240,3,386,386,68,85,88,91,false,false,false,false,RIGHT,LEFT,RIGHT,UP] S:[,188,DOWN] ->:[,188,0,1,false,false,83]
d:[189,189,393,1240,3,267,267,43,60,104,176,false,false,false,false,RIGHT,UP,DOWN,DOWN] S:[,189,RIGHT] ->:[,189,0,1,false,false,79]
d:[190,190,405,1260,3,193,193,19,52,128,176,false,false,false,false,RIGHT,LEFT,DOWN,DOWN] S:[,190,DOWN] ->:[,190,0,1,false,false,79]
d:[191,191,493,1290,2,393,393,37,63,83,2147483647,false,false,false,false,NEUTRAL,RIGHT,RIGHT,NEUTRAL] S:[,191,DOWN] ->:[,191,0,0,false,false,200]
d:[192,192,511,1290,2,262,262,47,79,93,2147483647,false,false,false,false,RIGHT,LEFT,DOWN,NEUTRAL] S:[,192,RIGHT] ->:[,192,0,0,false,false,41]
d:[193,193,535,1290,2,204,204,41,79,99,147,false,false,false,false,UP,LEFT,LEFT,DOWN] S:[,193,DOWN] ->:[,193,0,0,false,false,41]
d:[194,194,559,1290,2,180,180,41,51,97,200,false,false,false,false,LEFT,UP,DOWN,DOWN] S:[,194,DOWN] ->:[,194,0,0,false,false,169]
d:[195,195,571,1290,2,93,93,41,45,145,194,false,false,false,false,LEFT,UP,DOWN,DOWN] S:[,195,DOWN] ->:[,195,0,0,false,false,151]
d:[196,196,583,1290,2,30,30,41,45,169,187,false,false,false,false,LEFT,UP,DOWN,LEFT] S:[,196,LEFT] ->:[,196,0,0,false,false,151]
d:[197,197,595,1290,2,42,42,41,45,163,169,false,false,false,false,LEFT,RIGHT,LEFT,RIGHT] S:[,197,UP] ->:[,197,0,0,false,false,3]
d:[198,198,607,1290,2,54,54,45,103,151,187,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,198,UP] ->:[,198,0,1,false,false,51]
d:[199,199,619,1290,2,130,130,27,92,151,200,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,199,DOWN] ->:[,199,0,1,false,false,15]
d:[200,200,631,1290,2,204,204,3,87,127,187,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,200,DOWN] ->:[,200,0,1,false,false,71]
d:[201,201,711,1290,1,731,731,51,101,121,2147483647,false,false,false,false,NEUTRAL,LEFT,LEFT,NEUTRAL] S:[,201,RIGHT] ->:[,201,0,0,false,false,125]
d:[202,202,729,1290,1,628,628,15,72,92,2147483647,false,false,false,false,RIGHT,DOWN,LEFT,NEUTRAL] S:[,202,UP] ->:[,202,0,0,false,false,125]
d:[203,203,753,1290,1,422,422,71,86,102,125,false,false,false,false,RIGHT,DOWN,LEFT,DOWN] S:[,203,LEFT] ->:[,203,0,0,false,false,149]
d:[204,204,765,1290,1,395,395,47,92,121,125,false,false,false,false,UP,LEFT,DOWN,RIGHT] S:[,204,RIGHT] ->:[,204,0,0,false,false,147]
d:[205,205,781,1290,1,262,262,15,60,125,145,false,false,false,false,UP,UP,RIGHT,DOWN] S:[,205,RIGHT] ->:[,205,0,0,false,false,123]
d:[206,206,793,1290,1,95,95,9,89,149,198,false,false,false,false,LEFT,UP,RIGHT,DOWN] S:[,206,DOWN] ->:[,206,0,0,false,false,99]
d:[207,207,805,1290,1,67,67,89,89,147,196,false,false,false,false,LEFT,RIGHT,RIGHT,DOWN] S:[,207,LEFT] ->:[,207,0,0,false,false,85]
d:[208,208,817,1290,1,84,84,87,87,123,172,false,false,false,false,LEFT,RIGHT,RIGHT,RIGHT] S:[,208,LEFT] ->:[,208,0,0,false,false,173]
d:[209,209,829,1290,1,244,244,63,99,100,148,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,209,DOWN] ->:[,209,0,0,false,false,86]
d:[210,210,841,1290,1,232,232,39,79,85,169,false,false,false,false,RIGHT,LEFT,RIGHT,RIGHT] S:[,210,DOWN] ->:[,210,0,0,false,false,169]
d:[211,211,853,1290,1,220,220,15,86,169,173,false,false,false,false,RIGHT,LEFT,RIGHT,RIGHT] S:[,211,DOWN] ->:[,211,0,0,false,false,169]
d:[177,177,100,200,3,48,48,91,93,95,128,false,false,false,false,NEUTRAL,LEFT,RIGHT,DOWN] S:[,177,RIGHT] ->:[,177,-2,0,true,false,127]
d:[178,178,118,250,3,130,130,55,59,75,151,false,false,false,false,RIGHT,RIGHT,UP,DOWN] S:[,178,RIGHT] ->:[,178,-2,0,true,false,115]
d:[179,179,142,310,3,234,234,31,101,109,180,false,false,false,false,RIGHT,DOWN,UP,DOWN] S:[,179,RIGHT] ->:[,179,-2,0,true,false,130]
d:[180,180,195,480,3,137,137,42,62,83,127,true,true,true,true,UP,UP,DOWN,UP] S:[,180,LEFT] ->:[,180,-6,0,true,false,137]
d:[181,181,219,530,3,392,392,50,50,82,115,true,true,true,true,UP,UP,RIGHT,RIGHT] S:[,181,LEFT] ->:[,181,-6,0,true,false,24]
d:[182,182,251,610,3,255,255,34,38,58,130,true,true,true,true,RIGHT,UP,UP,RIGHT] S:[,182,RIGHT] ->:[,182,-6,0,true,false,18]
d:[183,183,314,1240,3,73,73,51,85,137,2147483647,true,false,true,false,RIGHT,NEUTRAL,RIGHT,NEUTRAL] S:[,183,DOWN] ->:[,183,0,0,false,false,70]
d:[184,184,332,1240,3,95,95,24,85,98,124,true,false,false,true,RIGHT,LEFT,LEFT,RIGHT] S:[,184,LEFT] ->:[,184,0,0,false,false,78]
d:[185,185,356,1240,3,334,334,18,80,93,112,true,false,false,true,RIGHT,LEFT,LEFT,RIGHT] S:[,185,RIGHT] ->:[,185,0,0,false,false,54]
d:[186,186,368,1240,3,387,387,70,74,87,90,false,false,false,false,RIGHT,UP,LEFT,RIGHT] S:[,186,DOWN] ->:[,186,0,0,false,false,52]
d:[187,187,384,1240,3,321,321,61,78,109,176,false,false,false,false,UP,UP,DOWN,DOWN] S:[,187,UP] ->:[,187,0,1,false,false,93]
d:[188,188,396,1240,3,249,249,37,54,144,176,false,false,false,false,RIGHT,LEFT,DOWN,DOWN] S:[,188,RIGHT] ->:[,188,0,1,false,false,131]
d:[189,189,408,1260,3,190,190,13,52,146,176,false,false,false,false,RIGHT,LEFT,DOWN,LEFT] S:[,189,DOWN] ->:[,189,0,1,false,false,205]
d:[190,190,513,1290,2,250,250,43,57,88,93,false,false,false,false,RIGHT,NEUTRAL,LEFT,DOWN] S:[,190,RIGHT] ->:[,190,0,0,false,false,41]
d:[191,191,531,1290,2,208,208,41,59,86,131,false,false,false,false,UP,LEFT,LEFT,DOWN] S:[,191,DOWN] ->:[,191,0,0,false,false,41]
d:[192,192,555,1290,2,184,184,41,59,97,205,false,false,false,false,LEFT,LEFT,DOWN,DOWN] S:[,192,RIGHT] ->:[,192,0,0,false,false,41]
d:[193,193,567,1290,2,117,117,41,45,145,194,false,false,false,false,LEFT,UP,DOWN,DOWN] S:[,193,RIGHT] ->:[,193,0,0,false,false,103]
d:[194,194,583,1290,2,30,30,41,45,169,187,false,false,false,false,LEFT,UP,DOWN,LEFT] S:[,194,LEFT] ->:[,194,0,0,false,false,92]
d:[195,195,595,1290,2,42,42,41,45,163,169,false,false,false,false,LEFT,RIGHT,LEFT,RIGHT] S:[,195,UP] ->:[,195,0,0,false,false,87]
d:[196,196,607,1290,2,54,54,45,103,151,187,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,196,UP] ->:[,196,0,1,false,false,68]
d:[197,197,619,1290,2,130,130,27,92,151,200,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,197,DOWN] ->:[,197,0,1,false,false,101]
d:[198,198,631,1290,2,204,204,3,87,127,187,false,false,false,false,RIGHT,LEFT,RIGHT,LEFT] S:[,198,RIGHT] ->:[,198,0,1,false,false,125]
d:[199,199,731,1290,1,616,616,31,68,83,88,false,false,false,false,NEUTRAL,DOWN,RIGHT,LEFT] S:[,199,LEFT] ->:[,199,0,0,false,false,125]
d:[200,200,749,1290,1,438,438,79,86,87,101,false,false,false,false,RIGHT,DOWN,LEFT,DOWN] S:[,200,DOWN] ->:[,200,0,0,false,false,89]
d:[201,201,773,1290,1,310,310,31,76,125,145,false,false,false,false,UP,LEFT,RIGHT,DOWN] S:[,201,DOWN] ->:[,201,0,0,false,false,180]
d:[202,202,785,1290,1,143,143,9,54,125,198,false,false,false,false,LEFT,UP,RIGHT,LEFT] S:[,202,RIGHT] ->:[,202,0,0,false,false,156]
d:[203,203,801,1290,1,63,63,89,89,149,198,false,false,false,false,LEFT,UP,RIGHT,DOWN] S:[,203,RIGHT] ->:[,203,0,0,false,false,169]
d:[204,204,813,1290,1,75,75,89,89,131,180,false,false,false,false,LEFT,RIGHT,RIGHT,DOWN] S:[,204,LEFT] ->:[,204,0,0,false,false,169]
d:[205,205,825,1290,1,132,132,71,107,108,156,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,205,DOWN] ->:[,205,0,0,false,false,173]
d:[206,206,837,1290,1,236,236,47,85,86,169,false,false,false,false,RIGHT,RIGHT,LEFT,RIGHT] S:[,206,DOWN] ->:[,206,0,0,false,false,173]
d:[207,207,849,1290,1,224,224,23,86,169,173,false,false,false,false,RIGHT,LEFT,RIGHT,RIGHT] S:[,207,RIGHT] ->:[,207,0,0,false,false,173]
d:[309,309,40,40,3,480,480,102,2147483647,2147483647,2147483647,false,false,false,false,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL] S:[,309,DOWN] ->:[,309,-2,1,false,false,101]
d:[310,310,87,170,2,1161,1161,142,2147483647,2147483647,2147483647,false,false,false,false,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL] S:[,310,RIGHT] ->:[,310,-2,0,false,false,67]
d:[311,311,105,220,2,1204,1204,115,2147483647,2147483647,2147483647,false,false,false,false,LEFT,NEUTRAL,NEUTRAL,NEUTRAL] S:[,311,LEFT] ->:[,311,-2,0,false,false,43]
d:[312,312,129,280,2,1163,1163,101,121,143,2147483647,false,false,false,false,LEFT,LEFT,RIGHT,NEUTRAL] S:[,312,UP] ->:[,312,-2,0,false,false,19]
d:[313,313,153,340,2,1067,1067,67,115,119,148,false,false,false,false,DOWN,RIGHT,RIGHT,UP] S:[,313,UP] ->:[,313,-2,0,false,false,5]
d:[314,314,165,370,2,967,967,43,91,105,143,false,false,false,false,DOWN,RIGHT,RIGHT,UP] S:[,314,DOWN] ->:[,314,-2,0,false,false,67]
d:[315,315,177,400,2,955,955,19,104,108,129,false,false,false,false,DOWN,RIGHT,UP,UP] S:[,315,DOWN] ->:[,315,-2,0,false,false,53]
d:[316,316,189,430,2,1054,1054,5,90,129,161,false,false,false,false,RIGHT,RIGHT,RIGHT,UP] S:[,316,UP] ->:[,316,-1,0,false,false,101]
d:[317,317,201,460,2,1150,1150,67,90,153,190,false,false,false,false,RIGHT,DOWN,RIGHT,RIGHT] S:[,317,RIGHT] ->:[,317,0,0,false,false,120]
d:[318,318,213,470,2,1206,1206,53,90,153,190,false,false,false,false,RIGHT,DOWN,RIGHT,UP] S:[,318,NEUTRAL] ->:[,318,0,0,false,false,96]
d:[319,319,225,470,2,1194,1194,101,125,172,172,false,false,false,false,RIGHT,DOWN,RIGHT,LEFT] S:[,319,NEUTRAL] ->:[,319,0,0,false,false,74]
d:[320,320,237,470,2,1137,1137,107,120,148,148,false,false,false,false,DOWN,RIGHT,RIGHT,LEFT] S:[,320,UP] ->:[,320,0,0,false,false,119]
d:[321,321,249,470,2,1041,1041,96,124,124,141,false,false,false,false,RIGHT,RIGHT,DOWN,DOWN] S:[,321,RIGHT] ->:[,321,0,0,false,false,53]
d:[322,322,261,470,2,937,937,74,102,123,126,false,false,false,false,RIGHT,RIGHT,DOWN,DOWN] S:[,322,DOWN] ->:[,322,-1,0,false,false,101]
d:[323,323,313,490,2,989,989,43,77,119,135,false,false,false,false,LEFT,LEFT,DOWN,RIGHT] S:[,323,DOWN] ->:[,323,-2,0,false,false,125]
d:[324,324,325,520,2,1001,1001,53,77,105,111,false,false,false,false,LEFT,LEFT,DOWN,RIGHT] S:[,324,LEFT] ->:[,324,-3,0,true,false,102]
